"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FC","2020-07-31",88.1,-2.06,5.7,"Yu Darvish",621028,506433,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CHC","PIT","B","null","null",1,2,2020,0.6,-0.3,1.21,1.54,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,605170,NA,"null",6.72460964799807,-128.278474334302,-3.52344110609093,5.54706764048023,23.3144499386454,-34.8117553774541,3.05,1.42,NA,NA,NA,89.1,2925,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.06,"null","null","null","null","null","null","null",25,5,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",NA
"FF","2020-07-31",95.6,-1.98,5.82,"Yu Darvish",621028,506433,"null","foul",NA,NA,NA,NA,11,"null","R","R","R","CHC","PIT","S","null","null",1,2,2020,-0.5,1.7,-0.41,3.62,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,605170,NA,"null",5.3480031263888,-139.070617597483,-3.92241027587512,-7.87166811148686,31.5542962197736,-10.031940371751,3.37,1.53,222,78.3,54,96.2,2549,6.7,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.98,"null","null","null","null","null","null","null",25,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",0
"FF","2020-07-31",94.5,-1.98,5.78,"Yu Darvish",621028,506433,"null","foul",NA,NA,NA,NA,2,"null","R","R","R","CHC","PIT","S","null","null",1,1,2020,-0.6,1.6,-0.26,2.99,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,605170,NA,"null",5.7473863717247,-137.360831334205,-5.12977952719214,-8.32025778844424,32.167394049308,-11.0829754905617,3.37,1.53,234,72.8,34,94.7,2680,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.98,"null","null","null","null","null","null","null",25,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",0
"FF","2020-07-31",91.3,-1.97,5.83,"Yu Darvish",621028,506433,"null","foul",NA,NA,NA,NA,2,"null","R","R","R","CHC","PIT","S","null","null",1,0,2020,-0.5,1.6,-0.1,3.47,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,605170,NA,"null",5.75998424068727,-132.842440626753,-3.42636033599356,-6.87743292432306,28.1464186030646,-13.2029857121584,3.37,1.53,206,71.9,53,92,2408,6.7,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.97,"null","null","null","null","null","null","null",25,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",0
"FS","2020-07-31",90.7,-2.03,5.86,"Yu Darvish",621028,506433,"null","ball",NA,NA,NA,NA,11,"null","R","R","R","CHC","PIT","B","null","null",0,0,2020,-1.1,1.1,-1.47,3.75,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,605170,NA,"null",3.76798374068564,-132.082653110836,-1.64813384901454,-13.646507793297,26.712889232599,-19.644462270728,3.14,1.34,NA,NA,NA,91.5,2338,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.03,"null","null","null","null","null","null","null",25,1,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",NA
"FC","2020-07-31",85.5,-2.1,5.71,"Yu Darvish",624428,506433,"field_out","hit_into_play",NA,NA,NA,NA,8,"Adam Frazier flies out to left fielder Kyle Schwarber.  ","R","L","R","CHC","PIT","X","7","fly_ball",3,2,2020,0.3,-0.2,0.27,1.87,NA,NA,NA,2,3,"Top",86.11,94.8,NA,NA,605170,NA,"null",4.95250449802233,-124.634208232449,-2.40433910584692,2.55229767957399,22.1285644562634,-34.4010945630961,3.3,1.5,310,92.2,33,86.6,2741,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.1,"0.093","0.144","0.00","1","0","0","3",18,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"SI","2020-07-31",96.1,-2.04,5.74,"Yu Darvish",624428,506433,"null","ball",NA,NA,NA,NA,12,"null","R","L","R","CHC","PIT","B","null","null",2,2,2020,-1.2,1,1.56,2.5,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,605170,NA,"null",12.2869021980991,-139.373574826366,-5.26981937035181,-18.3941674031654,32.3007826368867,-17.943381611415,3.11,1.49,NA,NA,NA,96.3,2591,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.04,"null","null","null","null","null","null","null",18,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FC","2020-07-31",85.2,-1.96,5.78,"Yu Darvish",624428,506433,"null","called_strike",NA,NA,NA,NA,12,"null","R","L","R","CHC","PIT","S","null","null",2,1,2020,0.4,-0.3,0.83,2.43,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,605170,NA,"null",5.74113314823781,-124.118074505346,-0.9693781465453,3.46224968716942,20.5230873017975,-35.8474517039078,3.16,1.51,NA,NA,NA,86.3,2784,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"null","null","null","null","null","null","null",18,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"SI","2020-07-31",94.7,-2.07,5.66,"Yu Darvish",624428,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","PIT","B","null","null",1,1,2020,-1.3,1.1,1.58,0.67,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,605170,NA,"null",12.410648475373,-137.035624032103,-9.75410468542119,-18.5159055521176,28.9511578638842,-16.7564447049195,3.12,1.51,NA,NA,NA,95.4,2572,6.9,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.07,"null","null","null","null","null","null","null",18,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"KC","2020-07-31",77.9,-1.84,5.83,"Yu Darvish",624428,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","PIT","B","null","null",0,1,2020,0.6,-1.3,0.23,0.89,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,605170,NA,"null",3.33248891474552,-113.408777292974,-1.22873611713012,4.63667571401537,23.0470765391171,-43.3311282821251,3.12,1.45,NA,NA,NA,78.2,2834,6.7,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.84,"null","null","null","null","null","null","null",18,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL","2020-07-31",78.3,-2.06,5.7,"Yu Darvish",624428,506433,"null","called_strike",NA,NA,NA,NA,9,"null","R","L","R","CHC","PIT","S","null","null",0,0,2020,1.4,-0.4,0.3,1.69,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,605170,NA,"null",2.48502576450078,-114.014846949903,-0.976073138187037,11.8238602073677,21.5638719124424,-35.9976580027154,3.07,1.33,NA,NA,NA,78.5,2645,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.06,"null","null","null","null","null","null","null",18,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",83.6,-2.02,5.86,"Yu Darvish",502481,506433,"field_out","hit_into_play",NA,NA,NA,NA,5,"Jarrod Dyson flies out to left fielder Kyle Schwarber.  ","R","L","R","CHC","PIT","X","7","fly_ball",2,1,2020,0.4,-0.4,0.03,2.72,NA,NA,NA,1,3,"Top",64.07,124.77,NA,NA,605170,NA,"null",3.97795726007632,-121.750252733972,0.00817296540281065,3.16406333775145,22.1696671569681,-36.7817089560601,3.29,1.49,231,73.3,27,84.2,2668,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.02,"0.757","0.681","0.00","1","0","0","4",17,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"KC","2020-07-31",77.5,-1.94,5.85,"Yu Darvish",502481,506433,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","CHC","PIT","B","null","null",1,1,2020,0.8,-1.1,-0.7,3.95,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,605170,NA,"null",1.12472776876773,-112.689735149112,4.828750553519,6.93099320791541,19.7429694672097,-42.4307634282564,3.23,1.56,NA,NA,NA,77.7,2692,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.94,"null","null","null","null","null","null","null",17,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FC","2020-07-31",83.1,-1.88,5.85,"Yu Darvish",502481,506433,"null","called_strike",NA,NA,NA,NA,14,"null","R","L","R","CHC","PIT","S","null","null",1,0,2020,0.3,-0.4,1.02,1.91,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,605170,NA,"null",6.00264135624072,-120.971268418232,-1.82378667063109,2.31609150147562,20.3695159468295,-36.2564951047435,3.3,1.54,NA,NA,NA,84,3254,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.88,"null","null","null","null","null","null","null",17,2,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"SL","2020-07-31",77.9,-2,5.76,"Yu Darvish",502481,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","PIT","B","null","null",0,0,2020,1.1,-0.5,0.34,0.87,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,605170,NA,"null",3.1094621205421,-113.512058115167,-2.74733475992284,8.60440372189849,20.2236291931925,-36.1196943879278,3.19,1.49,NA,NA,NA,78.5,2783,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2,"null","null","null","null","null","null","null",17,1,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"KC","2020-07-31",78.8,-1.85,5.93,"Yu Darvish",607732,506433,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jacob Stallings grounds out, shortstop Javier Baez to first baseman Anthony Rizzo.  ","R","R","R","CHC","PIT","X","6","ground_ball",1,2,2020,1,-1.1,0.34,2.05,NA,NA,NA,0,3,"Top",109.1,160.71,NA,NA,605170,NA,"null",2.89031603365609,-114.627460458291,0.618342720323019,8.20350267278671,24.167796367977,-42.4479823019341,3.58,1.68,43,79,0,78.8,2811,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.85,"0.179","0.161","0.00","1","0","0","2",16,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FC","2020-07-31",83.5,-1.94,6,"Yu Darvish",607732,506433,"null","called_strike",NA,NA,NA,NA,3,"null","R","R","R","CHC","PIT","S","null","null",1,1,2020,0.4,-0.1,0.3,3.01,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,605170,NA,"null",4.40683179816546,-121.5931783811,-0.345905346155996,3.04844078169069,23.0690311772189,-33.0304952355792,3.12,1.33,NA,NA,NA,84,2680,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.94,"null","null","null","null","null","null","null",16,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC","2020-07-31",77.7,-1.69,5.99,"Yu Darvish",607732,506433,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CHC","PIT","B","null","null",0,1,2020,0.5,-1.4,1.31,1.64,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,605170,NA,"null",5.47549152212671,-112.989301938427,0.196478547990609,3.39315139058517,22.0134647430056,-44.1969832736381,3.1,1.35,NA,NA,NA,77.6,2778,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.69,"null","null","null","null","null","null","null",16,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",83.8,-1.89,6.05,"Yu Darvish",607732,506433,"null","called_strike",NA,NA,NA,NA,12,"null","R","R","R","CHC","PIT","S","null","null",0,0,2020,0.3,-0.1,1,2.7,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,605170,NA,"null",5.98330519168177,-121.994608055331,-1.31483067737904,2.49766195352033,20.9924565534363,-32.6423690663527,3.18,1.47,NA,NA,NA,84.5,2666,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.89,"null","null","null","null","null","null","null",16,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",87.5,-1.96,5.85,"Yu Darvish",657061,506433,"field_out","hit_into_play",NA,NA,NA,NA,6,"Cole Tucker grounds out to first baseman Anthony Rizzo.  ","R","L","R","CHC","PIT","X","3","ground_ball",2,2,2020,0.5,-0.3,0.58,2.19,NA,NA,592567,2,2,"Top",148.97,172.37,NA,NA,605170,NA,"null",5.11112670905428,-127.382163110668,-2.1052001213761,4.62472468494081,24.0858274209147,-35.3797270487925,3.49,1.6,55,95.6,1,88.3,2821,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"0.429","0.386","0.00","1","0","0","4",10,5,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FC","2020-07-31",87.5,-2.02,5.87,"Yu Darvish",657061,506433,"null","swinging_strike",NA,NA,NA,NA,13,"null","R","L","R","CHC","PIT","S","null","null",2,1,2020,0.6,-0.3,-0.54,1.47,NA,NA,592567,2,2,"Top",NA,NA,NA,NA,605170,NA,"null",2.41167329176447,-127.544182787274,-4.04592467694566,5.74221354668038,23.402914970652,-34.4011925281374,3.49,1.6,NA,NA,NA,88.3,2764,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.02,"null","null","null","null","null","null","null",10,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",85,-1.97,5.78,"Yu Darvish",657061,506433,"null","called_strike",NA,NA,NA,NA,4,"null","R","L","R","CHC","PIT","S","null","null",2,0,2020,0.4,-0.1,-0.29,2.81,NA,NA,592567,2,2,"Top",NA,NA,NA,NA,605170,NA,"null",3.17255261782122,-123.840745614893,-0.54827585927063,3.42792405722353,23.5509785138746,-33.0403239265633,3.39,1.63,NA,NA,NA,85.8,2791,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.97,"null","null","null","null","null","null","null",10,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",85.9,-2.08,5.79,"Yu Darvish",657061,506433,"null","ball",NA,NA,NA,NA,12,"null","R","L","R","CHC","PIT","B","null","null",1,0,2020,0.3,0.1,0.08,3.61,NA,NA,592567,2,2,"Top",NA,NA,NA,NA,605170,NA,"null",4.57473188954011,-125.191131563564,0.830829610272074,2.11494678660646,23.0066992044919,-31.4680051936022,3.38,1.63,NA,NA,NA,86.9,2764,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.08,"null","null","null","null","null","null","null",10,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL","2020-07-31",81.1,-2.15,5.74,"Yu Darvish",657061,506433,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","CHC","PIT","B","null","null",0,0,2020,0.8,-0.4,-1.52,3.88,NA,NA,592567,2,2,"Top",NA,NA,NA,NA,605170,NA,"null",-0.111421151822142,-118.069824083371,3.12627488594819,7.56552391268015,21.3794320822831,-36.3156363366223,3.42,1.58,NA,NA,NA,81.4,2654,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.15,"null","null","null","null","null","null","null",10,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",87.2,-1.96,5.85,"Yu Darvish",570256,506433,"strikeout","swinging_strike",NA,NA,NA,NA,2,"Gregory Polanco strikes out swinging.  ","R","L","R","CHC","PIT","S","2","null",2,2,2020,0.4,-0.1,-0.13,3.6,NA,NA,592567,1,2,"Top",NA,NA,NA,NA,605170,NA,"null",3.55985399177368,-127.096675877623,0.950798809006343,3.91055437682957,23.2073641608067,-34.047224622159,3.58,1.68,NA,NA,NA,88.1,2731,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"null","null","0.00","1","0","0","null",9,5,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Strategic",NA
"FF","2020-07-31",94.2,-2.03,5.85,"Yu Darvish",570256,506433,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","CHC","PIT","B","null","null",1,2,2020,-0.5,1.5,-2.42,3.99,NA,NA,592567,1,2,"Top",NA,NA,NA,NA,605170,NA,"null",0.175471575413314,-137.268452609333,-2.51053989747257,-6.77465001397256,31.0287424179036,-12.7244570927755,3.83,1.92,NA,NA,NA,94.7,2485,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.03,"null","null","null","null","null","null","null",9,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",NA
"FF","2020-07-31",96.2,-2.01,5.86,"Yu Darvish",570256,506433,"null","swinging_strike",NA,NA,NA,NA,4,"null","R","L","R","CHC","PIT","S","null","null",1,1,2020,-0.4,1.3,-0.32,2.43,NA,NA,592567,1,2,"Top",NA,NA,NA,NA,605170,NA,"null",5.50336078860064,-139.948153639086,-6.59367953776959,-6.92737515708089,28.8317454228012,-13.3961212066023,3.58,1.68,NA,NA,NA,96.8,2567,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.01,"null","null","null","null","null","null","null",9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",NA
"FC","2020-07-31",85.1,-1.97,5.79,"Yu Darvish",570256,506433,"null","called_strike",NA,NA,NA,NA,9,"null","R","L","R","CHC","PIT","S","null","null",1,0,2020,0.4,0,0.43,1.77,NA,NA,592567,1,2,"Top",NA,NA,NA,NA,605170,NA,"null",4.87744995195787,-123.927428605827,-3.20361535122124,3.22054759901329,22.061709484604,-31.9050606636623,3.76,1.83,NA,NA,NA,86.1,2684,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.97,"null","null","null","null","null","null","null",9,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Strategic",NA
"FC","2020-07-31",86.5,-1.87,5.91,"Yu Darvish",570256,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","PIT","B","null","null",0,0,2020,0.5,-0.4,1.67,2.52,NA,NA,592567,1,2,"Top",NA,NA,NA,NA,605170,NA,"null",7.53054453578183,-125.931703275423,-1.12672068189491,3.61698657184798,22.6145343488794,-36.4545867609864,3.78,1.86,NA,NA,NA,87.4,2772,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.87,"null","null","null","null","null","null","null",9,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Strategic",NA
"FF","2020-07-31",96.3,-1.96,5.9,"Yu Darvish",668804,506433,"strikeout","swinging_strike",NA,NA,NA,NA,9,"Bryan Reynolds strikes out swinging.  ","R","L","R","CHC","PIT","S","2","null",0,2,2020,-0.6,1.5,0.36,2.09,NA,NA,592567,0,2,"Top",NA,NA,NA,NA,605170,NA,"null",7.52637946489472,-139.881565585724,-7.88133653844374,-9.34691668638516,30.8293039978739,-11.2476506053397,3.49,1.6,NA,NA,NA,96.7,2583,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"null","null","0.00","1","0","0","null",8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FC","2020-07-31",86.4,-1.86,5.94,"Yu Darvish",668804,506433,"null","called_strike",NA,NA,NA,NA,2,"null","R","L","R","CHC","PIT","S","null","null",0,1,2020,0.2,0.2,-0.1,3.14,NA,NA,592567,0,2,"Top",NA,NA,NA,NA,605170,NA,"null",3.84031673342229,-126.044729335371,-1.0277529433578,1.31833853503485,18.4900536558759,-30.1629020853763,3.03,1.49,NA,NA,NA,87.8,2812,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.86,"null","null","null","null","null","null","null",8,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL","2020-07-31",79.7,-2.07,5.82,"Yu Darvish",668804,506433,"null","swinging_strike",NA,NA,NA,NA,6,"null","R","L","R","CHC","PIT","S","null","null",0,0,2020,1,-0.1,0.61,2.51,NA,NA,592567,0,2,"Top",NA,NA,NA,NA,605170,NA,"null",4.07566343288037,-116.025578544624,-0.348995881088208,7.97585569457873,23.1423803504461,-32.9904431045965,3.49,1.6,NA,NA,NA,79.9,2646,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.07,"null","null","null","null","null","null","null",8,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF","2020-07-31",93.2,-1.91,5.98,"Yu Darvish",592567,506433,"single","hit_into_play_no_out",NA,NA,NA,NA,14,"Colin Moran singles on a sharp line drive to right fielder Jason Heyward.  ","R","L","R","CHC","PIT","X","9","line_drive",0,0,2020,-0.7,1.5,0.87,2.14,NA,NA,NA,0,2,"Top",196.58,116.2,NA,NA,605170,NA,"null",8.71558676533316,-135.397239024498,-7.46760636217999,-10.4904580172818,27.7987177541236,-12.0143634050138,3.55,1.63,191,110.6,11,93.6,2590,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.91,"0.871","0.808","0.90","1","1","0","5",7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"SI","2020-07-31",92.4,-1.89,5.81,"Yu Darvish",605137,506433,"field_out","hit_into_play",NA,NA,NA,NA,4,"Josh Bell grounds out, shortstop Javier Baez to first baseman Anthony Rizzo.  ","R","L","R","CHC","PIT","X","6","ground_ball",0,2,2020,-0.9,0.7,-0.54,2.45,NA,NA,NA,2,1,"Top",144.19,132.39,NA,NA,605170,NA,"null",5.44656844884638,-134.541317119606,-4.42681912251615,-12.0972138278845,25.5405578555742,-22.5487854409738,3.55,1.63,111,89.6,6,93.6,1914,6.7,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.89,"0.514","0.463","0.00","1","0","0","4",3,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"KC","2020-07-31",78.2,-1.89,5.87,"Yu Darvish",605137,506433,"null","called_strike",NA,NA,NA,NA,9,"null","R","L","R","CHC","PIT","S","null","null",0,1,2020,1,-1.2,0.59,2.19,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,605170,NA,"null",3.48997972833801,-113.900576389156,1.18316875486186,8.23145386038265,20.3848118717547,-43.2682793435207,3.51,1.65,NA,NA,NA,78.8,2770,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.89,"null","null","null","null","null","null","null",3,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF","2020-07-31",96.7,-1.96,5.92,"Yu Darvish",605137,506433,"null","swinging_strike",NA,NA,NA,NA,5,"null","R","L","R","CHC","PIT","S","null","null",0,0,2020,-0.6,1.3,0.09,2.54,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,605170,NA,"null",6.95560779555385,-140.607251241648,-6.55632969802493,-10.1068621108327,30.5831392207928,-13.057066617222,3.55,1.63,NA,NA,NA,97.4,2592,6.7,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"null","null","null","null","null","null","null",3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FC","2020-07-31",87.1,-2,5.77,"Yu Darvish",621028,506433,"field_out","hit_into_play",NA,NA,NA,NA,4,"Kevin Newman flies out to center fielder Ian Happ.  ","R","R","R","CHC","PIT","X","8","fly_ball",3,2,2020,0.5,0,-0.31,2.47,NA,NA,NA,1,1,"Top",134.27,82.13,NA,NA,605170,NA,"null",2.98041283984569,-127.042705228908,-1.89286060053159,5.27826413925518,22.4030362405297,-31.9244118342371,3.37,1.53,277,85,43,88,2808,6.4,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2,"0.014","0.015","0.00","1","0","0","3",2,8,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",0
"SI","2020-07-31",91.5,-1.88,5.76,"Yu Darvish",621028,506433,"null","ball",NA,NA,NA,NA,9,"null","R","R","R","CHC","PIT","B","null","null",2,2,2020,-1.3,0.8,0.77,1.58,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",9.57169290802138,-132.829318549949,-6.41288808898044,-17.4938039898111,27.2824869880776,-21.619945124153,3.05,1.42,NA,NA,NA,92.3,1897,6.8,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.88,"null","null","null","null","null","null","null",2,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL","2020-07-31",80.9,-2.2,5.65,"Yu Darvish",621028,506433,"null","foul",NA,NA,NA,NA,5,"null","R","R","R","CHC","PIT","S","null","null",2,2,2020,1.5,-0.5,-0.04,2.56,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",1.93775550950151,-117.865117223433,0.687023798583439,13.7080783431495,23.6430094891122,-36.9282845140051,3.37,1.53,171,68,63,81.2,2759,6.6,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-2.2,"null","null","null","null","null","null","null",2,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FC","2020-07-31",87.9,-1.89,5.78,"Yu Darvish",621028,506433,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CHC","PIT","B","null","null",1,2,2020,0.6,-0.3,0.62,0.9,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.90150934628426,-127.956451103728,-5.1757347875511,5.50617263546445,25.452413963834,-34.5224231981373,3.05,1.43,NA,NA,NA,88.5,2831,6.5,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.89,"null","null","null","null","null","null","null",2,5,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FC","2020-07-31",88.1,-1.77,5.89,"Yu Darvish",621028,506433,"null","foul",NA,NA,NA,NA,2,"null","R","R","R","CHC","PIT","S","null","null",1,2,2020,-0.1,0.4,-0.22,3.01,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.08964061813517,-128.122607044497,-1.60946945434727,-2.4451231141917,31.6643150485784,-27.7392905242881,3.37,1.53,NA,NA,NA,88.2,1059,6.8,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.77,"null","null","null","null","null","null","null",2,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL","2020-07-31",82.2,-1.96,5.84,"Yu Darvish",621028,506433,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","R","R","CHC","PIT","S","null","null",1,1,2020,0.9,-0.4,0.78,0.75,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.52506723893036,-119.62817471263,-4.27480988613138,7.50749861999146,24.0142328501495,-35.0891886435055,3.37,1.53,NA,NA,NA,82.2,2722,6.3,631647,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.96,"null","null","null","null","null","null","null",2,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
